Date,DGS30
2021-06-21,2.110000
2021-06-22,2.100000
2021-06-23,2.110000
2021-06-24,2.100000
2021-06-25,2.160000
2021-06-28,2.100000
2021-06-29,2.100000
2021-06-30,2.060000
2021-07-01,2.070000
2021-07-02,2.050000
2021-07-05,
2021-07-06,2.000000
2021-07-07,1.940000
2021-07-08,1.910000
2021-07-09,1.990000
2021-07-12,2.000000
2021-07-13,2.040000
2021-07-14,1.980000
2021-07-15,1.920000
2021-07-16,1.930000
2021-07-19,1.810000
2021-07-20,1.880000
2021-07-21,1.940000
2021-07-22,1.900000
2021-07-23,1.920000
2021-07-26,1.930000
2021-07-27,1.890000
2021-07-28,1.900000
2021-07-29,1.910000
2021-07-30,1.890000
2021-08-02,1.860000
2021-08-03,1.850000
2021-08-04,1.830000
2021-08-05,1.860000
2021-08-06,1.940000
2021-08-09,1.960000
2021-08-10,1.990000
2021-08-11,1.990000
2021-08-12,2.030000
2021-08-13,1.940000
2021-08-16,1.920000
2021-08-17,1.920000
2021-08-18,1.910000
2021-08-19,1.880000
2021-08-20,1.870000
2021-08-23,1.870000
2021-08-24,1.910000
2021-08-25,1.960000
2021-08-26,1.940000
2021-08-27,1.910000
2021-08-30,1.900000
2021-08-31,1.920000
2021-09-01,1.920000
2021-09-02,1.900000
2021-09-03,1.940000
2021-09-06,
2021-09-07,1.990000
2021-09-08,1.950000
2021-09-09,1.900000
2021-09-10,1.940000
2021-09-13,1.910000
2021-09-14,1.850000
2021-09-15,1.870000
2021-09-16,1.880000
2021-09-17,1.910000
2021-09-20,1.850000
2021-09-21,1.860000
2021-09-22,1.840000
2021-09-23,1.920000
2021-09-24,1.990000
2021-09-27,1.990000
2021-09-28,2.070000
2021-09-29,2.090000
2021-09-30,2.080000
2021-10-01,2.040000
2021-10-04,2.050000
2021-10-05,2.100000
2021-10-06,2.080000
2021-10-07,2.130000
2021-10-08,2.160000
2021-10-11,
2021-10-12,2.100000
2021-10-13,2.050000
2021-10-14,2.020000
2021-10-15,2.050000
2021-10-18,2.010000
2021-10-19,2.090000
2021-10-20,2.120000
2021-10-21,2.130000
2021-10-22,2.080000
2021-10-25,2.090000
2021-10-26,2.050000
2021-10-27,1.950000
2021-10-28,1.960000
2021-10-29,1.930000
2021-11-01,1.980000
2021-11-02,1.960000
2021-11-03,2.000000
2021-11-04,1.960000
2021-11-05,1.870000
2021-11-08,1.890000
2021-11-09,1.830000
2021-11-10,1.920000
2021-11-11,
2021-11-12,1.950000
2021-11-15,2.010000
2021-11-16,2.020000
2021-11-17,2.000000
2021-11-18,1.970000
2021-11-19,1.910000
2021-11-22,1.980000
2021-11-23,2.020000
2021-11-24,1.960000
2021-11-25,
2021-11-26,1.830000
2021-11-29,1.870000
2021-11-30,1.780000
2021-12-01,1.770000
2021-12-02,1.760000
2021-12-03,1.690000
2021-12-06,1.750000
2021-12-07,1.800000
2021-12-08,1.870000
2021-12-09,1.870000
2021-12-10,1.880000
2021-12-13,1.810000
2021-12-14,1.820000
2021-12-15,1.860000
2021-12-16,1.870000
2021-12-17,1.820000
2021-12-20,1.850000
2021-12-21,1.890000
2021-12-22,1.860000
2021-12-23,1.910000
2021-12-24,
2021-12-27,1.880000
2021-12-28,1.900000
2021-12-29,1.960000
2021-12-30,1.930000
2021-12-31,1.900000
